Ramo,NoLAG,AñoMes,AñoSusc,Fecha Inicio,Fecha Fin,Llave,Prima Dev,LAG,Ind Sin SONR Media,Ind Sin SONR 99.5%,Factor_Ret,BEL_RIESGO,IRR,Desviacion,MR,mes
39,2,202607,2025,202407,202507,202607-39,557788111.240418,0.9998,0.1063,0.2238,0.99549817,59281017.649611466,266873.06368555274,65526995.05013496,1414397.608374592,202607
39,1,202607,2026,202507,202607,202607-39,245500777.87191597,0.9998,0.1063,0.2238,0.99549817,26091513.341247108,117459.55750502752,28840572.13167013,622522.6140154755,202607
10,10,202608,2017,201608,201708,202608-10,642156876.5978392,0.0,0.889144865,1.332163392,0.955551279,0.0,0.0,0.0,0.0,202608
10,9,202608,2018,201708,201808,202608-10,451506605.65922177,0.0,0.889144865,1.332163392,0.955551279,0.0,0.0,0.0,0.0,202608
10,8,202608,2019,201808,201908,202608-10,337394099.5850242,0.0,0.889144865,1.332163392,0.955551279,0.0,0.0,0.0,0.0,202608
10,7,202608,2020,201908,202008,202608-10,534619895.7670936,0.0,0.889144865,1.332163392,0.955551279,0.0,0.0,0.0,0.0,202608
10,6,202608,2021,202008,202108,202608-10,777016420.4370395,0.0,0.889144865,1.332163392,0.955551279,0.0,0.0,0.0,0.0,202608
10,5,202608,2022,202108,202208,202608-10,686350769.7513083,0.0109710349999999,0.889144865,1.332163392,0.955551279,6695241.554316187,297594.9238754063,3335919.902436087,72005.69975969142,202608
10,4,202608,2023,202208,202308,202608-10,870993891.5721895,0.0463167669999999,0.889144865,1.332163392,0.955551279,35869545.27740265,1594355.4104321369,17872085.571741704,385768.2634461879,202608
10,3,202608,2024,202308,202408,202608-10,967304819.9736603,0.13491591,0.889144865,1.332163392,0.955551279,116037681.69964948,5157726.539354522,57816048.70773624,1247957.1351520815,202608
10,2,202608,2025,202408,202508,202608-10,962030890.7294412,0.368376948,0.889144865,1.332163392,0.955551279,315104051.7381186,14005972.08167719,157001337.2936176,3388867.6843765625,202608
10,1,202608,2026,202508,202608,202608-10,796030470.4394721,0.906529646,0.889144865,1.332163392,0.955551279,641629359.3267157,28519604.37812192,319693342.2641712,6900568.206519524,202608
31,10,202608,2017,201608,201708,202608-31,15513589.266877998,0.0,0.554795513,1.702461816,0.623312554,0.0,0.0,0.0,0.0,202608
31,9,202608,2018,201708,201808,202608-31,20862169.34261825,-0.068066159,0.554795513,1.702461816,0.623312554,-787813.9201137451,-296759.6134908947,-1629695.0281010645,-35176.90302084684,202608
31,8,202608,2019,201808,201908,202608-31,15154164.986487271,-0.062200848,0.554795513,1.702461816,0.623312554,-522951.3118173751,-196989.19403083663,-1081792.452568821,-23350.44749878047,202608
31,7,202608,2020,201908,202008,202608-31,17424005.20887267,0.140611778,0.554795513,1.702461816,0.623312554,1359260.2982151893,512016.2901838781,2811805.7999998718,60692.717492856136,202608
31,6,202608,2021,202008,202108,202608-31,22314149.03528153,0.31889787,0.554795513,1.702461816,0.623312554,3947888.585890493,1487120.0685116418,8166718.352721863,176278.29412169725,202608
31,5,202608,2022,202108,202208,202608-31,29973496.3147432,0.2025899239999999,0.554795513,1.702461816,0.623312554,3368900.5167267006,1269022.5314738613,6969006.617049771,150425.7334608479,202608
31,4,202608,2023,202208,202308,202608-31,44374773.98448585,0.234526921,0.554795513,1.702461816,0.623312554,5773800.795135557,2174918.275232382,11943854.010246268,257807.6185844082,202608
31,3,202608,2024,202308,202408,202608-31,85115781.44369009,0.271751155,0.554795513,1.702461816,0.623312554,12832593.265315168,4833876.782668372,26545879.563930355,572991.7652823257,202608
31,2,202608,2025,202408,202508,202608-31,43520183.46707167,0.733156404,0.554795513,1.702461816,0.623312554,17701916.58533131,6668089.747833493,36618704.88758183,790413.30332855,202608
31,1,202608,2026,202508,202608,202608-31,6812383.278661808,0.98739757,0.554795513,1.702461816,0.623312554,3731849.047786631,1405740.686668278,7719812.615044263,166631.85136850132,202608
35,10,202608,2017,201608,201708,202608-35,-53736343.5262,0.0,0.873553018,2.021131543,0.991118599,-0.0,-0.0,-0.0,-0.0,202608
35,9,202608,2018,201708,201808,202608-35,129984916.5391,0.0,0.873553018,2.021131543,0.991118599,0.0,0.0,0.0,0.0,202608
35,8,202608,2019,201808,201908,202608-35,20028357.4332,0.0,0.873553018,2.021131543,0.991118599,0.0,0.0,0.0,0.0,202608
35,7,202608,2020,201908,202008,202608-35,32954552.2023,0.0,0.873553018,2.021131543,0.991118599,0.0,0.0,0.0,0.0,202608
35,6,202608,2021,202008,202108,202608-35,84698152.66499999,0.0,0.873553018,2.021131543,0.991118599,0.0,0.0,0.0,0.0,202608
35,5,202608,2022,202108,202208,202608-35,104549932.4818588,0.0,0.873553018,2.021131543,0.991118599,0.0,0.0,0.0,0.0,202608
35,4,202608,2023,202208,202308,202608-35,86060743.1087212,-0.00020517,0.873553018,2.021131543,0.991118599,-15424.39784988412,-136.99026248835884,-20262.88887892457,-437.3736587063593,202608
35,3,202608,2024,202308,202408,202608-35,167327437.64517498,0.0131509419999999,0.873553018,2.021131543,0.991118599,1922265.145724951,17072.407587506746,2525261.953350552,54507.67984409525,202608
35,2,202608,2025,202408,202508,202608-35,132126901.69625998,0.0394612149999999,0.873553018,2.021131543,0.991118599,4554607.663535268,40451.297057529846,5983345.986761275,129150.2875613007,202608
35,1,202608,2026,202508,202608,202608-35,65484720.72131668,0.780914503,0.873553018,2.021131543,0.991118599,44671726.399748586,396747.515518454,58684834.04521539,1266709.832457692,202608
40,10,202608,2017,201608,201708,202608-40,77817477.38795057,0.0,0.5381,2.1669,0.66622296,0.0,0.0,0.0,0.0,202608
40,9,202608,2018,201708,201808,202608-40,82839054.58358122,0.005784047,0.5381,2.1669,0.66622296,257827.9165076009,86057.03880127416,780431.3518074342,16845.580003362466,202608
40,8,202608,2019,201808,201908,202608-40,110390895.59885068,0.010784047,0.5381,2.1669,0.66622296,640586.8523630853,213813.1834446676,1939022.2358836525,41853.7186226937,202608
40,7,202608,2020,201908,202008,202608-40,203611814.8423837,0.025784047,0.5381,2.1669,0.66622296,2824990.8864247785,942917.0960978388,8551096.74002728,184575.08647879687,202608
40,6,202608,2021,202008,202108,202608-40,379123753.9892622,0.05236189,0.5381,2.1669,0.66622296,10682165.494522054,3565461.579551707,32334345.209956363,697935.5683612493,202608
40,5,202608,2022,202108,202208,202608-40,256770081.25213587,0.0729408839999999,0.5381,2.1669,0.66622296,10078094.654341176,3363836.602565821,30505854.995337125,658467.6790659281,202608
40,4,202608,2023,202208,202308,202608-40,420928361.93008304,0.1390091639999999,0.5381,2.1669,0.66622296,31485791.326304737,10509234.230951669,95305811.02450316,2057172.1787962632,202608
40,3,202608,2024,202308,202408,202608-40,436688542.7250661,0.348601955,0.5381,2.1669,0.66622296,81915221.1373638,27341420.042174723,247953005.36803225,5352055.859016761,202608
40,2,202608,2025,202408,202508,202608-40,298343240.77139854,0.681094021,0.5381,2.1669,0.66622296,109341811.0321472,36495786.03454944,330971830.1601215,7144013.923722164,202608
40,1,202608,2026,202508,202608,202608-40,158246107.13722137,0.929022328,0.5381,2.1669,0.66622296,79108323.1817476,26404541.95096709,239456674.96456137,5168662.9017563965,202608
50,10,202608,2017,201608,201708,202608-50,258402246.5075812,0.0,0.712276474,1.618055997,0.858942649,0.0,0.0,0.0,0.0,202608
50,9,202608,2018,201708,201808,202608-50,342244660.4160001,0.0021780999999999,0.712276474,1.618055997,0.858942649,530961.5791688845,74896.03384033966,675207.0908787574,14574.31847387168,202608
50,8,202608,2019,201808,201908,202608-50,389646479.1622378,0.0121780999999999,0.712276474,1.618055997,0.858942649,3379861.408622925,476754.29704747855,4298063.134552694,92773.52354557284,202608
50,7,202608,2020,201908,202008,202608-50,507623021.4258987,0.0221780999999999,0.712276474,1.618055997,0.858942649,8018889.837464216,1131123.3584335232,10197369.247896686,220109.81374779184,202608
50,6,202608,2021,202008,202108,202608-50,686183216.1118346,0.0721781,0.712276474,1.618055997,0.858942649,35277202.401685484,4976108.721472594,44860905.46375834,968320.878271798,202608
50,5,202608,2022,202108,202208,202608-50,803835523.5992315,0.107568156,0.712276474,1.618055997,0.858942649,61588484.667003065,8687508.499231573,78320133.12287335,1690536.9900117763,202608
50,4,202608,2023,202208,202308,202608-50,1334588083.9304209,0.190489154,0.712276474,1.618055997,0.858942649,181078169.67265937,25542406.93795388,230271396.2048035,4970399.021349314,202608
50,3,202608,2024,202308,202408,202608-50,1600861222.4030032,0.3503814859999999,0.712276474,1.618055997,0.858942649,399524517.0188941,56355870.030239634,508062725.1661539,10966513.92039998,202608
50,2,202608,2025,202408,202508,202608-50,1091152345.353874,0.599270674,0.712276474,1.618055997,0.858942649,465754453.35558224,65698089.40679152,592285245.9613104,12784453.715942357,202608
50,1,202608,2026,202508,202608,202608-50,258296499.08792704,0.920162706,0.712276474,1.618055997,0.858942649,169290172.45655423,23879623.277054712,215280972.00116903,4646831.305083382,202608
60,10,202608,2017,201608,201708,202608-60,720009394.4862605,0.0,0.476134543,0.792557565,0.766252133,0.0,0.0,0.0,0.0,202608
60,9,202608,2018,201708,201808,202608-60,929544883.0007688,0.0,0.476134543,0.792557565,0.766252133,0.0,0.0,0.0,0.0,202608
60,8,202608,2019,201808,201908,202608-60,1563167073.0453076,0.0,0.476134543,0.792557565,0.766252133,0.0,0.0,0.0,0.0,202608
60,7,202608,2020,201908,202008,202608-60,2018299620.8616643,0.004944712,0.476134543,0.792557565,0.766252133,4751780.05599707,1110718.452542456,3157873.393777107,68162.572879937,202608
60,6,202608,2021,202008,202108,202608-60,3144098924.1412063,0.004125899,0.476134543,0.792557565,0.766252133,6176528.996300071,1443750.4783487928,4104713.6764448,88600.08310443722,202608
60,5,202608,2022,202108,202208,202608-60,3066615460.0400105,0.041390998,0.476134543,0.792557565,0.766252133,60435888.181588754,14126759.952696884,40163661.00048405,866931.0414614459,202608
60,4,202608,2023,202208,202308,202608-60,4423773085.082095,0.095542584,0.476134543,0.792557565,0.766252133,201242412.4823481,47039984.66768306,133738946.79226224,2886749.901239717,202608
60,3,202608,2024,202308,202408,202608-60,4386287212.580614,0.250515954,0.476134543,0.792557565,0.766252133,523193265.1223456,122295309.75111382,347696667.83041984,7505018.886382579,202608
60,2,202608,2025,202408,202508,202608-60,3015247212.2094984,0.590824667,0.476134543,0.792557565,0.766252133,848225322.7069349,198270859.91813275,563702054.1646639,12167486.64632536,202608
60,1,202608,2026,202508,202608,202608-60,999118764.9577368,0.903769241,0.476134543,0.792557565,0.766252133,429936545.2188524,100496750.39025582,285721384.6515415,6167284.8389189895,202608
80,10,202608,2017,201608,201708,202608-80,124189938.81253,0.0,1.583723068,3.452904374,0.916708906,0.0,0.0,0.0,0.0,202608
80,9,202608,2018,201708,201808,202608-80,252316963.4166606,0.0,1.583723068,3.452904374,0.916708906,0.0,0.0,0.0,0.0,202608
80,8,202608,2019,201808,201908,202608-80,331193244.9682411,-0.000843297,1.583723068,3.452904374,0.916708906,-442324.7780040282,-36841.714663262646,-522051.6281737518,-11268.46384107912,202608
80,7,202608,2020,201908,202008,202608-80,543464944.5094056,-0.0007991359999999,1.583723068,3.452904374,0.916708906,-687814.7323695936,-57288.84152838067,-811789.9307738297,-17522.45369577214,202608
80,6,202608,2021,202008,202108,202608-80,431994322.9637781,0.000146796,1.583723068,3.452904374,0.916708906,100431.8595424488,8365.079453744902,118534.2047335532,2558.5561425096444,202608
80,5,202608,2022,202108,202208,202608-80,603578887.6725099,0.0246188969999999,1.583723068,3.452904374,0.916708906,23533248.14747378,1960109.9835765648,27774999.553594377,599522.2718690551,202608
80,4,202608,2023,202208,202308,202608-80,372751444.44537634,0.0673670229999999,1.583723068,3.452904374,0.916708906,39769115.64546325,3312413.14952315,46937301.74337021,1013139.8102199814,202608
80,3,202608,2024,202308,202408,202608-80,204336632.4716741,0.1038150359999999,1.583723068,3.452904374,0.916708906,33595857.71414978,2798235.742879875,39651344.64930624,855872.7131910484,202608
80,2,202608,2025,202408,202508,202608-80,150806355.36564535,0.2305587049999999,1.583723068,3.452904374,0.916708906,55065604.46266995,4586474.437467063,64990906.89838512,1402826.1667247373,202608
80,1,202608,2026,202508,202608,202608-80,46321416.68133495,0.919924623,1.583723068,3.452904374,0.916708906,67485942.77037436,5620978.002965872,79649949.66163465,1719241.027646371,202608
90,10,202608,2017,201608,201708,202608-90,223110285.0411037,0.0,0.732667154,1.293884294,0.882909806,0.0,0.0,0.0,0.0,202608
90,9,202608,2018,201708,201808,202608-90,139363784.39760262,-0.0059714099999998,0.732667154,1.293884294,0.882909806,-609724.3569398707,-71392.7432406147,-467043.9474759549,-10081.125218856783,202608
90,8,202608,2019,201808,201908,202608-90,117408887.00601052,0.0008341739999999,0.732667154,1.293884294,0.882909806,71757.011435403,8402.042389831553,54965.29292034313,1186.4236837147942,202608
90,7,202608,2020,201908,202008,202608-90,195324162.2878215,0.00960326,0.732667154,1.293884294,0.882909806,1374299.4724419587,160916.99184232656,1052702.3290406505,22722.538327696315,202608
90,6,202608,2021,202008,202108,202608-90,128186224.39195947,0.075757913,0.732667154,1.293884294,0.882909806,7115019.26453803,833098.9859984951,5450047.461372802,117639.0598866296,202608
90,5,202608,2022,202108,202208,202608-90,214895628.5457297,0.0940349539999999,0.732667154,1.293884294,0.882909806,14805518.447261764,1733581.0272604583,11340907.905896768,244793.0506598723,202608
90,4,202608,2023,202208,202308,202608-90,367718995.81030655,0.110654259,0.732667154,1.293884294,0.882909806,29811986.915282868,3490691.331435932,22835741.90950079,492908.590078721,202608
90,3,202608,2024,202308,202408,202608-90,446022958.3706873,0.206331161,0.732667154,1.293884294,0.882909806,67426211.43637268,7894948.177769895,51647934.995808974,1114818.6435173352,202608
90,2,202608,2025,202408,202508,202608-90,668335072.7368208,0.49499501,0.732667154,1.293884294,0.882909806,242382798.6128257,28380648.911838688,185663271.89643055,4007534.414364574,202608
90,1,202608,2026,202508,202608,202608-90,99277754.51459104,0.902025672,0.732667154,1.293884294,0.882909806,65611137.28823579,7682420.793640162,50257602.81462138,1084808.378123456,202608
110,10,202608,2017,201608,201708,202608-110,454755619.7930988,0.0,0.71842227,1.783467778,0.834436992,0.0,0.0,0.0,0.0,202608
110,9,202608,2018,201708,201808,202608-110,544092940.2686441,0.0,0.71842227,1.783467778,0.834436992,0.0,0.0,0.0,0.0,202608
110,8,202608,2019,201808,201908,202608-110,600584562.3501266,0.0,0.71842227,1.783467778,0.834436992,0.0,0.0,0.0,0.0,202608
110,7,202608,2020,201908,202008,202608-110,745112680.6147443,0.001344345,0.71842227,1.783467778,0.834436992,719635.3307596024,119144.9900236347,1066843.844391974,23027.782379806464,202608
110,6,202608,2021,202008,202108,202608-110,928003139.571512,0.0137458339999999,0.71842227,1.783467778,0.834436992,9164321.714472083,1517272.6693277154,13585909.1281585,293251.3136572152,202608
110,5,202608,2022,202108,202208,202608-110,1054283927.4665424,0.030992282,0.71842227,1.783467778,0.834436992,23474206.848563533,3886460.2962623793,34800004.95798303,751156.7369499536,202608
110,4,202608,2023,202208,202308,202608-110,1326848462.619187,0.0775812049999999,0.71842227,1.783467778,0.834436992,73953312.69564435,12243932.901455468,109634189.7756251,2366449.6700342875,202608
110,3,202608,2024,202308,202408,202608-110,1103645899.7564542,0.1917396019999999,0.71842227,1.783467778,0.834436992,152027222.821391,25170084.30819574,225377076.297534,4864755.318839138,202608
110,2,202608,2025,202408,202508,202608-110,642292715.0830054,0.625696928,0.71842227,1.783467778,0.834436992,288719957.62159634,47801344.65346402,428021105.1013654,9238818.702521505,202608
110,1,202608,2026,202508,202608,202608-110,166096406.41289204,0.937820647,0.71842227,1.783467778,0.834436992,111907659.45976502,18527768.71839835,165900689.6019752,3580959.8535870286,202608
100,5,202608,2022,202108,202208,202608-100,84398827.77843575,0.0,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202608
100,4,202608,2023,202208,202308,202608-100,111780808.64906776,0.3648,0.0163,0.2145,0.609878848,664675.5156214328,259303.97786042732,8082128.048844662,174452.41574280846,202608
100,3,202608,2024,202308,202408,202608-100,83665816.73838592,0.6938,0.0163,0.2145,0.609878848,946171.701545402,369121.59419669234,11504983.512042863,248334.61615891728,202608
100,2,202608,2025,202408,202508,202608-100,19535031.34546043,0.863,0.0163,0.2145,0.609878848,274797.3324334573,107204.25189546731,3341400.692534432,72124.00239818676,202608
100,1,202608,2026,202508,202608,202608-100,7362374.060812849,0.9343,0.0163,0.2145,0.609878848,112122.25718578434,43741.26413815846,1363351.6180504574,29427.891000782667,202608
39,5,202608,2022,202108,202208,202608-39,-3275281.599999999,0.0,0.1063,0.2238,0.99549817,-0.0,-0.0,-0.0,-0.0,202608
