fecha,local,visitante,gl,gv,fase
2019-10-30,Chivas,Tijuana,0,1,regular
2019-10-30,Tigres,Toluca,1,0,regular
2019-10-31,Morelia,Juárez,6,1,regular
2019-10-31,Cruz Azul,León,1,0,regular
2019-11-01,Puebla,Pumas,1,1,regular
2019-11-01,Atlas,Atlético San Luis,1,2,regular
2019-11-02,Querétaro,Tigres,0,0,regular
2019-11-02,América,Santos,1,2,regular
2019-11-02,Monterrey,Veracruz,1,1,regular
2019-11-02,Necaxa,Pachuca,1,2,regular
2019-11-03,Toluca,Chivas,1,3,regular
2019-11-03,Juárez,Tijuana,3,0,regular
2019-11-03,León,Morelia,1,1,regular
2019-11-08,Morelia,Puebla,3,2,regular
2019-11-08,Veracruz,América,0,5,regular
2019-11-08,Tijuana,Monterrey,0,4,regular
2019-11-09,Atlético San Luis,Necaxa,0,2,regular
2019-11-09,Tigres,Pachuca,0,0,regular
2019-11-09,Chivas,Querétaro,3,2,regular
2019-11-09,León,Toluca,4,0,regular
2019-11-10,Pumas,Juárez,1,1,regular
2019-11-10,Santos,Cruz Azul,3,1,regular
2019-11-22,Puebla,Necaxa,3,0,regular
2019-11-22,Tijuana,León,1,2,regular
2019-11-23,Querétaro,Morelia,3,1,regular
2019-11-23,Cruz Azul,Atlético San Luis,3,1,regular
2019-11-23,Monterrey,Atlas,2,0,regular
2019-11-23,Pachuca,Pumas,2,0,regular
2019-11-23,Chivas,Veracruz,3,1,regular
2019-11-24,Toluca,Santos,2,2,regular
2019-11-24,Juárez,Tigres,1,2,regular
2019-11-27,Morelia,León,3,3,liguilla
2019-11-27,Necaxa,Querétaro,3,0,liguilla
2019-11-28,Monterrey,Santos,5,2,liguilla
2019-11-28,América,Tigres,1,2,liguilla
2019-11-30,León,Morelia,1,2,liguilla
2019-11-30,Querétaro,Necaxa,2,3,liguilla
2019-12-01,Santos,Monterrey,1,1,liguilla
2019-12-01,Tigres,América,2,4,liguilla
2019-12-04,Monterrey,Necaxa,2,1,liguilla
2019-12-07,Necaxa,Monterrey,0,1,liguilla
2019-12-08,Morelia,América,0,2,liguilla
2019-12-08,América,Morelia,2,0,liguilla
2019-12-26,Monterrey,América,2,1,liguilla
2019-12-29,América,Monterrey,2,1,liguilla
2020-01-10,Morelia,Toluca,0,1,regular
2020-01-10,Tijuana,Santos,2,1,regular
2020-01-11,Cruz Azul,Atlas,1,2,regular
2020-01-11,Chivas,Juárez,2,0,regular
2020-01-11,León,Querétaro,3,1,regular
2020-01-11,Tigres,Atlético San Luis,0,0,regular
2020-01-12,Pumas,Pachuca,2,1,regular
2020-01-16,Juárez,Pumas,4,4,regular
2020-01-17,Atlético San Luis,Cruz Azul,2,1,regular
2020-01-17,Atlas,Puebla,0,1,regular
2020-01-18,Monterrey,Morelia,2,2,regular
2020-01-18,Pachuca,Chivas,0,0,regular
2020-01-18,América,Tigres,1,0,regular
2020-01-19,Toluca,Necaxa,2,3,regular
2020-01-19,Querétaro,Tijuana,3,0,regular
2020-01-19,Santos,León,3,2,regular
2020-01-24,Puebla,Querétaro,0,1,regular
2020-01-24,Tijuana,América,0,0,regular
2020-01-25,Cruz Azul,Santos,3,0,regular
2020-01-25,Tigres,Atlas,2,1,regular
2020-01-25,León,Pachuca,3,0,regular
2020-01-25,Chivas,Toluca,2,2,regular
2020-01-26,Pumas,Monterrey,1,0,regular
2020-01-26,Necaxa,Atlético San Luis,1,1,regular
2020-01-26,Juárez,Morelia,3,0,regular
2020-01-31,Atlético San Luis,Chivas,2,2,regular
2020-01-31,Atlas,Tijuana,2,1,regular
2020-02-01,Morelia,León,1,2,regular
2020-02-01,Monterrey,Querétaro,1,2,regular
2020-02-01,Necaxa,Puebla,2,0,regular
2020-02-01,Pachuca,Tigres,2,0,regular
2020-02-01,América,Juárez,1,3,regular
2020-02-01,Santos,Pumas,1,1,regular
2020-02-02,Toluca,Cruz Azul,3,3,regular
2020-02-04,Puebla,América,0,1,regular
2020-02-05,Necaxa,Monterrey,2,2,regular
2020-02-06,Atlas,Morelia,1,3,regular
2020-02-07,Puebla,Santos,2,2,regular
2020-02-07,Tijuana,Toluca,1,1,regular
2020-02-08,Cruz Azul,Pachuca,3,1,regular
2020-02-08,Tigres,Chivas,3,0,regular
2020-02-08,León,Monterrey,3,1,regular
2020-02-09,Pumas,Atlético San Luis,4,0,regular
2020-02-09,Querétaro,América,1,2,regular
2020-02-09,Juárez,Necaxa,2,1,regular
2020-02-14,Atlético San Luis,León,3,1,regular
2020-02-14,Morelia,Tijuana,1,1,regular
2020-02-15,Pachuca,Puebla,1,0,regular
2020-02-15,Toluca,Pumas,2,3,regular
2020-02-15,América,Atlas,2,0,regular
2020-02-15,Monterrey,Juárez,1,1,regular
2020-02-15,Chivas,Cruz Azul,1,2,regular
2020-02-16,Necaxa,Querétaro,2,3,regular
2020-02-16,Santos,Tigres,2,1,regular
2020-02-21,Atlas,Pachuca,0,2,regular
2020-02-21,Puebla,Toluca,2,0,regular
2020-02-21,Tijuana,Chivas,0,1,regular
2020-02-22,León,Necaxa,2,1,regular
2020-02-22,Cruz Azul,Tigres,2,1,regular
2020-02-22,Monterrey,América,0,1,regular
2020-02-23,Pumas,Morelia,1,2,regular
2020-02-23,Querétaro,Atlético San Luis,0,1,regular
2020-02-23,Juárez,Santos,1,2,regular
2020-02-28,Atlético San Luis,Juárez,0,3,regular
2020-02-28,Toluca,Monterrey,2,0,regular
2020-02-28,Morelia,Cruz Azul,2,4,regular
2020-02-28,Tijuana,Puebla,0,1,regular
2020-02-29,Pachuca,Querétaro,1,1,regular
2020-02-29,América,Necaxa,0,3,regular
2020-02-29,Tigres,Pumas,3,0,regular
2020-03-01,Chivas,León,2,0,regular
2020-03-01,Santos,Atlas,1,0,regular
2020-03-06,Querétaro,Toluca,1,1,regular
2020-03-06,Pumas,América,3,3,regular
2020-03-06,Puebla,Tigres,0,0,regular
2020-03-07,Monterrey,Atlético San Luis,2,2,regular
2020-03-07,Cruz Azul,Tijuana,4,2,regular
2020-03-07,Pachuca,Santos,1,0,regular
2020-03-07,Atlas,Chivas,1,2,regular
2020-03-08,Necaxa,Morelia,1,2,regular
2020-03-08,Juárez,León,1,4,regular
2020-03-13,Morelia,Querétaro,4,0,regular
2020-03-13,Tijuana,Pachuca,3,2,regular
2020-03-14,Atlético San Luis,Puebla,0,1,regular
2020-03-14,Tigres,Juárez,3,2,regular
2020-03-14,León,Pumas,3,1,regular
2020-03-14,Chivas,Monterrey,1,1,regular
2020-03-15,Toluca,Atlas,2,3,regular
2020-03-15,Santos,Necaxa,2,1,regular
2020-03-15,América,Cruz Azul,0,1,regular
2020-07-24,Necaxa,Tigres,0,3,regular
2020-07-25,Chivas,León,0,0,regular
2020-07-25,Tijuana,Atlas,3,1,regular
2020-07-25,Cruz Azul,Santos,2,0,regular
2020-07-26,Pumas,Querétaro,3,2,regular
2020-07-27,Atlético San Luis,Juárez,1,1,regular
2020-07-27,Pachuca,América,1,2,regular
2020-07-27,Mazatlán,Puebla,1,4,regular
2020-07-28,Monterrey,Toluca,3,1,regular
2020-07-31,Puebla,Cruz Azul,1,1,regular
2020-07-31,Juárez,Necaxa,1,0,regular
2020-08-01,Tigres,Pachuca,1,1,regular
2020-08-01,América,Tijuana,4,0,regular
2020-08-02,Toluca,Atlético San Luis,3,2,regular
2020-08-02,Querétaro,Mazatlán,1,1,regular
2020-08-02,Santos,Chivas,2,0,regular
2020-08-03,Atlas,Pumas,1,2,regular
2020-08-03,León,Monterrey,1,0,regular
2020-08-06,Pachuca,Querétaro,1,0,regular
2020-08-06,Tijuana,Tigres,0,0,regular
2020-08-07,Necaxa,América,1,1,regular
2020-08-07,Mazatlán,Toluca,2,1,regular
2020-08-08,Cruz Azul,León,2,0,regular
2020-08-08,Monterrey,Santos,2,2,regular
2020-08-08,Chivas,Puebla,0,1,regular
2020-08-09,Pumas,Juárez,1,1,regular
2020-08-09,Atlético San Luis,Atlas,1,1,regular
2020-08-11,Necaxa,Mazatlán,1,0,regular
2020-08-11,Pachuca,León,0,1,regular
2020-08-11,Tigres,Puebla,2,1,regular
2020-08-12,Querétaro,Cruz Azul,1,0,regular
2020-08-12,Juárez,Chivas,0,2,regular
2020-08-12,Pumas,Monterrey,1,1,regular
2020-08-12,Tijuana,Atlético San Luis,0,2,regular
2020-08-13,Atlas,Toluca,1,2,regular
2020-08-13,América,Santos,3,1,regular
2020-08-14,Puebla,Pachuca,0,1,regular
2020-08-15,Chivas,Atlético San Luis,2,1,regular
2020-08-15,Cruz Azul,Juárez,3,2,regular
2020-08-15,Mazatlán,Pumas,0,0,regular
2020-08-15,Monterrey,Necaxa,1,1,regular
2020-08-16,Toluca,Tigres,3,2,regular
2020-08-16,Santos,Atlas,0,0,regular
2020-08-16,Querétaro,América,4,1,regular
2020-08-17,León,Tijuana,2,1,regular
2020-08-21,Necaxa,Santos,2,1,regular
2020-08-21,Juárez,León,0,0,regular
2020-08-22,Atlas,Querétaro,1,0,regular
2020-08-22,Tigres,Pumas,1,1,regular
2020-08-22,América,Monterrey,1,3,regular
2020-08-23,Toluca,Chivas,1,0,regular
2020-08-23,Atlético San Luis,Cruz Azul,1,3,regular
2020-08-23,Tijuana,Puebla,1,0,regular
2020-08-24,Pachuca,Mazatlán,4,3,regular
2020-08-28,Puebla,Toluca,4,1,regular
2020-08-28,Mazatlán,Tigres,1,1,regular
2020-08-29,Atlético San Luis,América,1,2,regular
2020-08-29,Chivas,Pachuca,0,0,regular
2020-08-29,Cruz Azul,Necaxa,3,0,regular
2020-08-30,Pumas,Tijuana,3,0,regular
2020-08-30,Santos,Querétaro,2,1,regular
2020-08-30,Monterrey,Juárez,2,1,regular
2020-08-31,León,Atlas,2,1,regular
2020-09-02,América,Mazatlán,3,1,regular
2020-09-03,Querétaro,Toluca,4,1,regular
2020-09-03,Pachuca,Atlético San Luis,3,1,regular
2020-09-04,Necaxa,León,0,2,regular
2020-09-04,Tijuana,Monterrey,2,1,regular
2020-09-04,Juárez,Santos,1,1,regular
2020-09-05,Pumas,Puebla,4,1,regular
2020-09-05,Atlas,Cruz Azul,1,0,regular
2020-09-05,Tigres,Chivas,1,3,regular
2020-09-08,Atlético San Luis,Necaxa,2,1,regular
2020-09-08,Toluca,Juárez,0,1,regular
2020-09-08,Monterrey,Atlas,1,1,regular
2020-09-08,Chivas,Querétaro,1,1,regular
2020-09-08,Puebla,América,2,3,regular
2020-09-09,León,Tigres,1,1,regular
2020-09-09,Cruz Azul,Pachuca,1,0,regular
2020-09-09,Mazatlán,Tijuana,1,0,regular
2020-09-09,Santos,Pumas,1,2,regular
2020-09-11,Necaxa,Chivas,1,2,regular
2020-09-11,Juárez,Puebla,1,0,regular
2020-09-12,Atlas,Mazatlán,1,1,regular
2020-09-12,Tigres,Santos,2,0,regular
2020-09-12,América,Toluca,1,1,regular
2020-09-13,Pumas,Atlético San Luis,3,0,regular
2020-09-13,Querétaro,León,2,3,regular
2020-09-13,Tijuana,Cruz Azul,1,2,regular
2020-09-14,Pachuca,Monterrey,1,1,regular
2020-09-18,Necaxa,Puebla,0,1,regular
2020-09-18,Mazatlán,Cruz Azul,2,3,regular
2020-09-19,Atlas,Pachuca,0,1,regular
2020-09-19,Tigres,Querétaro,3,0,regular
2020-09-19,América,Chivas,1,0,regular
2020-09-20,Toluca,Santos,1,2,regular
2020-09-20,Atlético San Luis,Monterrey,1,2,regular
2020-09-21,León,Pumas,2,0,regular
2020-09-24,Pachuca,Toluca,0,0,regular
2020-09-25,Puebla,Querétaro,3,3,regular
2020-09-25,Juárez,Atlas,0,1,regular
2020-09-26,Chivas,Mazatlán,2,1,regular
2020-09-26,Pumas,Necaxa,1,1,regular
2020-09-26,Monterrey,Tigres,0,2,regular
2020-09-27,Atlético San Luis,León,0,2,regular
2020-09-27,Cruz Azul,América,0,0,regular
2020-09-30,Tijuana,Juárez,2,1,regular
2020-10-02,Puebla,Santos,0,2,regular
2020-10-02,León,Mazatlán,2,1,regular
2020-10-03,Atlas,Necaxa,0,1,regular
2020-10-03,Tigres,Atlético San Luis,3,0,regular
2020-10-03,América,Pumas,2,2,regular
2020-10-04,Toluca,Cruz Azul,2,0,regular
2020-10-04,Juárez,Pachuca,1,1,regular
2020-10-04,Querétaro,Monterrey,1,2,regular
2020-10-04,Tijuana,Chivas,0,0,regular
2020-10-11,Santos,Tijuana,2,0,regular
2020-10-15,Atlético San Luis,Querétaro,2,1,regular
2020-10-16,Necaxa,Tijuana,2,0,regular
2020-10-16,Mazatlán,Juárez,3,2,regular
2020-10-17,Monterrey,Puebla,3,1,regular
2020-10-17,Chivas,Atlas,3,2,regular
2020-10-17,Cruz Azul,Tigres,0,2,regular
2020-10-18,Pumas,Toluca,1,0,regular
2020-10-18,Santos,Pachuca,1,1,regular
2020-10-19,León,América,3,2,regular
2020-10-23,Puebla,León,1,2,regular
2020-10-24,Querétaro,Necaxa,0,1,regular
2020-10-24,Tigres,Juárez,1,1,regular
2020-10-24,Mazatlán,Monterrey,1,2,regular
2020-10-24,América,Atlas,1,0,regular
2020-10-25,Toluca,Tijuana,2,0,regular
2020-10-25,Chivas,Cruz Azul,0,2,regular
2020-10-25,Santos,Atlético San Luis,2,1,regular
2020-10-26,Pachuca,Pumas,1,1,regular
2020-10-29,Atlético San Luis,Mazatlán,0,5,regular
2020-10-30,Necaxa,Toluca,3,2,regular
2020-10-30,Tijuana,Pachuca,0,2,regular
2020-10-30,Juárez,Querétaro,1,0,regular
2020-10-31,Atlas,Puebla,0,1,regular
2020-10-31,Pumas,Chivas,2,2,regular
2020-10-31,Monterrey,Cruz Azul,1,0,regular
2020-11-01,América,Tigres,3,1,regular
2020-11-02,León,Santos,2,1,regular
2020-11-06,Puebla,Atlético San Luis,1,0,regular
2020-11-06,Juárez,América,1,1,regular
2020-11-07,Chivas,Monterrey,3,1,regular
2020-11-07,Pachuca,Necaxa,0,1,regular
2020-11-07,Tigres,Atlas,1,1,regular
2020-11-07,Cruz Azul,Pumas,1,2,regular
2020-11-08,Toluca,León,2,2,regular
2020-11-08,Santos,Mazatlán,4,0,regular
2020-11-08,Querétaro,Tijuana,2,2,regular
2020-11-21,Santos,Pachuca,0,3,liguilla
2020-11-21,Chivas,Necaxa,1,0,liguilla
2020-11-22,Tigres,Toluca,2,1,liguilla
2020-11-22,Monterrey,Puebla,2,4,liguilla
2020-11-25,Puebla,León,2,1,liguilla
2020-11-25,Chivas,América,1,0,liguilla
2020-11-26,Tigres,Cruz Azul,1,3,liguilla
2020-11-26,Pachuca,Pumas,0,1,liguilla
2020-11-28,León,Puebla,2,0,liguilla
2020-11-28,América,Chivas,1,2,liguilla
2020-11-29,Pumas,Pachuca,0,0,liguilla
2020-11-29,Cruz Azul,Tigres,0,1,liguilla
2020-12-02,Chivas,León,1,1,liguilla
2020-12-03,Cruz Azul,Pumas,4,0,liguilla
2020-12-05,León,Chivas,1,0,liguilla
2020-12-06,Pumas,Cruz Azul,4,0,liguilla
2020-12-10,Pumas,León,1,1,liguilla
2020-12-13,León,Pumas,2,0,liguilla
2021-01-08,Puebla,Chivas,1,1,regular
2021-01-08,Tijuana,Pumas,0,0,regular
2021-01-08,Mazatlán,Necaxa,3,2,regular
2021-01-09,Atlas,Monterrey,0,2,regular
2021-01-09,Tigres,León,2,0,regular
2021-01-09,América,Atlético San Luis,2,1,regular
2021-01-10,Toluca,Querétaro,3,1,regular
2021-01-10,Santos,Cruz Azul,1,0,regular
2021-01-11,Pachuca,Juárez,1,1,regular
2021-01-15,Necaxa,Atlético San Luis,1,0,regular
2021-01-15,Juárez,Tijuana,0,0,regular
2021-01-16,Chivas,Toluca,1,1,regular
2021-01-16,Cruz Azul,Puebla,0,1,regular
2021-01-16,Monterrey,América,1,0,regular
2021-01-17,Pumas,Mazatlán,3,0,regular
2021-01-17,Santos,Tigres,2,0,regular
2021-01-17,Querétaro,Atlas,1,0,regular
2021-01-18,León,Pachuca,0,0,regular
2021-01-21,Atlético San Luis,Chivas,3,1,regular
2021-01-22,Puebla,Tijuana,0,1,regular
2021-01-22,Mazatlán,Santos,0,0,regular
2021-01-23,Atlas,Tigres,0,2,regular
2021-01-24,Toluca,Necaxa,2,0,regular
2021-01-24,Querétaro,Pumas,2,0,regular
2021-01-25,Pachuca,Cruz Azul,0,1,regular
2021-01-26,América,Juárez,2,0,regular
2021-01-28,Tigres,Necaxa,1,1,regular
2021-01-29,Mazatlán,Pachuca,1,0,regular
2021-01-30,Chivas,Juárez,1,2,regular
2021-01-30,Cruz Azul,Querétaro,4,1,regular
2021-01-30,Tijuana,Toluca,3,2,regular
2021-01-31,Pumas,Atlas,0,0,regular
2021-01-31,Santos,América,1,1,regular
2021-02-01,León,Atlético San Luis,3,1,regular
2021-02-02,Puebla,Monterrey,0,0,regular
2021-02-04,Atlético San Luis,Tijuana,2,2,regular
2021-02-04,Querétaro,Pachuca,3,1,regular
2021-02-05,Necaxa,Cruz Azul,0,2,regular
2021-02-06,Atlas,Santos,1,1,regular
2021-02-06,América,Puebla,1,0,regular
2021-02-06,Monterrey,Pumas,1,0,regular
2021-02-07,Toluca,Mazatlán,4,1,regular
2021-02-08,León,Chivas,1,3,regular
2021-02-12,Puebla,Juárez,4,0,regular
2021-02-12,Tijuana,León,2,0,regular
2021-02-12,Mazatlán,Atlético San Luis,0,3,regular
2021-02-13,Chivas,Necaxa,2,2,regular
2021-02-13,América,Querétaro,2,1,regular
2021-02-14,Toluca,Pumas,1,0,regular
2021-02-14,Santos,Monterrey,1,0,regular
2021-02-15,Pachuca,Atlas,0,1,regular
2021-02-17,Tigres,Cruz Azul,0,2,regular
2021-02-18,Atlético San Luis,Santos,1,0,regular
2021-02-19,Necaxa,Monterrey,1,1,regular
2021-02-19,Juárez,Mazatlán,1,0,regular
2021-02-20,Cruz Azul,Toluca,3,2,regular
2021-02-20,Atlas,América,3,0,regular
2021-02-21,Pumas,León,0,1,regular
2021-02-21,Querétaro,Puebla,1,1,regular
2021-02-21,Tigres,Tijuana,3,2,regular
2021-02-22,Pachuca,Chivas,1,1,regular
2021-02-25,Atlético San Luis,Tigres,2,2,regular
2021-02-26,Puebla,Necaxa,1,0,regular
2021-02-26,Mazatlán,Querétaro,3,0,regular
2021-02-27,Toluca,Atlas,0,0,regular
2021-02-27,América,Pachuca,2,0,regular
2021-02-27,León,Cruz Azul,0,1,regular
2021-02-28,Monterrey,Tijuana,1,1,regular
2021-02-28,Santos,Juárez,3,2,regular
2021-02-28,Chivas,Pumas,2,1,regular
2021-03-02,Atlas,Atlético San Luis,3,1,regular
2021-03-02,Tigres,Toluca,0,1,regular
2021-03-02,León,Puebla,1,2,regular
2021-03-03,Juárez,Monterrey,1,6,regular
2021-03-03,Querétaro,Chivas,2,2,regular
2021-03-03,Cruz Azul,Mazatlán,1,0,regular
2021-03-03,Tijuana,América,0,2,regular
2021-03-04,Necaxa,Pachuca,2,2,regular
2021-03-04,Pumas,Santos,1,0,regular
2021-03-05,Atlético San Luis,Toluca,0,0,regular
2021-03-05,Puebla,Tigres,1,1,regular
2021-03-06,Atlas,Juárez,2,0,regular
2021-03-06,América,León,2,1,regular
2021-03-06,Monterrey,Querétaro,2,1,regular
2021-03-06,Mazatlán,Chivas,1,1,regular
2021-03-07,Santos,Necaxa,3,1,regular
2021-03-07,Pumas,Cruz Azul,0,1,regular
2021-03-08,Pachuca,Tijuana,2,1,regular
2021-03-10,Monterrey,León,1,1,regular
2021-03-12,Puebla,Atlas,0,1,regular
2021-03-12,Juárez,Pumas,1,1,regular
2021-03-13,Tigres,Mazatlán,1,2,regular
2021-03-13,Cruz Azul,Monterrey,1,0,regular
2021-03-13,Tijuana,Santos,0,1,regular
2021-03-14,Toluca,Pachuca,0,2,regular
2021-03-14,Querétaro,Atlético San Luis,2,1,regular
2021-03-14,Chivas,América,0,3,regular
2021-03-15,León,Necaxa,3,1,regular
2021-03-18,Pachuca,Tigres,1,0,regular
2021-03-19,Necaxa,Juárez,1,0,regular
2021-03-19,Mazatlán,América,0,1,regular
2021-03-20,Atlético San Luis,Pumas,0,1,regular
2021-03-20,Cruz Azul,Atlas,3,2,regular
2021-03-20,Tijuana,Querétaro,3,1,regular
2021-03-21,Toluca,Puebla,4,4,regular
2021-03-21,Santos,León,1,2,regular
2021-04-02,Puebla,Mazatlán,3,1,regular
2021-04-02,Juárez,Cruz Azul,0,1,regular
2021-04-03,Atlas,Tijuana,1,0,regular
2021-04-03,América,Necaxa,2,1,regular
2021-04-03,Monterrey,Atlético San Luis,2,0,regular
2021-04-04,Pumas,Pachuca,2,2,regular
2021-04-04,Chivas,Santos,1,1,regular
2021-04-04,Querétaro,Tigres,0,1,regular
2021-04-04,León,Toluca,2,1,regular
2021-04-09,Necaxa,Pumas,0,1,regular
2021-04-09,Juárez,Atlético San Luis,2,1,regular
2021-04-10,Atlas,León,1,3,regular
2021-04-10,Cruz Azul,Chivas,1,0,regular
2021-04-10,Tigres,América,1,3,regular
2021-04-11,Toluca,Monterrey,1,2,regular
2021-04-11,Querétaro,Santos,1,0,regular
2021-04-11,Tijuana,Mazatlán,2,3,regular
2021-04-12,Pachuca,Puebla,1,3,regular
2021-04-14,Juárez,Tigres,2,3,regular
2021-04-16,Necaxa,Querétaro,0,0,regular
2021-04-16,Mazatlán,Atlas,0,0,regular
2021-04-17,Atlético San Luis,Puebla,1,4,regular
2021-04-17,Chivas,Tijuana,2,0,regular
2021-04-17,América,Cruz Azul,1,1,regular
2021-04-18,Pumas,Tigres,0,0,regular
2021-04-18,Santos,Toluca,3,1,regular
2021-04-18,Monterrey,Pachuca,0,1,regular
2021-04-19,León,Juárez,2,0,regular
2021-04-21,Monterrey,Chivas,1,2,regular
2021-04-23,Puebla,Pumas,0,0,regular
2021-04-23,Tijuana,Necaxa,1,0,regular
2021-04-23,Mazatlán,León,4,3,regular
2021-04-24,Cruz Azul,Atlético San Luis,3,2,regular
2021-04-24,Atlas,Chivas,0,1,regular
2021-04-24,Tigres,Monterrey,2,1,regular
2021-04-25,Toluca,América,3,1,regular
2021-04-25,Querétaro,Juárez,1,0,regular
2021-04-26,Pachuca,Santos,1,0,regular
2021-04-29,Atlético San Luis,Pachuca,1,5,regular
2021-04-30,Necaxa,Atlas,1,5,regular
2021-04-30,Juárez,Toluca,1,0,regular
2021-05-01,Chivas,Tigres,0,0,regular
2021-05-01,León,Querétaro,2,1,regular
2021-05-01,Cruz Azul,Tijuana,1,1,regular
2021-05-01,Monterrey,Mazatlán,1,0,regular
2021-05-02,Santos,Puebla,0,0,regular
2021-05-02,Pumas,América,0,1,regular
2021-05-08,Atlas,Tigres,1,0,liguilla
2021-05-08,Santos,Querétaro,5,0,liguilla
2021-05-09,León,Toluca,2,4,liguilla
2021-05-09,Pachuca,Chivas,4,2,liguilla
2021-05-12,Toluca,Cruz Azul,2,1,liguilla
2021-05-12,Atlas,Puebla,1,0,liguilla
2021-05-13,Pachuca,América,3,1,liguilla
2021-05-13,Santos,Monterrey,2,1,liguilla
2021-05-15,Puebla,Atlas,1,0,liguilla
2021-05-15,Cruz Azul,Toluca,3,1,liguilla
2021-05-16,Monterrey,Santos,1,1,liguilla
2021-05-16,América,Pachuca,4,2,liguilla
2021-05-19,Pachuca,Cruz Azul,0,0,liguilla
2021-05-20,Santos,Puebla,3,0,liguilla
2021-05-22,Cruz Azul,Pachuca,1,0,liguilla
2021-05-23,Puebla,Santos,1,0,liguilla
2021-05-27,Santos,Cruz Azul,0,1,liguilla
2021-05-30,Cruz Azul,Santos,1,1,liguilla
2021-07-22,Querétaro,América,0,0,regular
2021-07-23,Necaxa,Santos,0,3,regular
2021-07-23,Juárez,Toluca,1,3,regular
2021-07-24,Pachuca,León,4,0,regular
2021-07-24,Chivas,Atlético San Luis,1,2,regular
2021-07-25,Pumas,Atlas,0,0,regular
2021-07-25,Monterrey,Puebla,1,1,regular
2021-07-25,Tijuana,Tigres,1,2,regular
2021-07-26,Cruz Azul,Mazatlán,0,2,regular
2021-07-30,Mazatlán,Pachuca,2,1,regular
2021-07-30,Puebla,Chivas,0,2,regular
2021-07-31,León,Tijuana,2,1,regular
2021-07-31,América,Necaxa,2,1,regular
2021-07-31,Monterrey,Pumas,2,0,regular
2021-07-31,Atlas,Juárez,2,0,regular
2021-08-01,Toluca,Tigres,3,1,regular
2021-08-01,Santos,Cruz Azul,1,1,regular
2021-08-02,Atlético San Luis,Querétaro,1,1,regular
2021-08-05,Querétaro,León,0,1,regular
2021-08-06,Mazatlán,Monterrey,1,1,regular
2021-08-06,Necaxa,Cruz Azul,1,2,regular
2021-08-06,Tijuana,Toluca,0,2,regular
2021-08-07,Chivas,Juárez,2,2,regular
2021-08-07,América,Puebla,2,0,regular
2021-08-07,Tigres,Santos,1,1,regular
2021-08-08,Pumas,Atlético San Luis,1,3,regular
2021-08-09,Pachuca,Atlas,0,1,regular
2021-08-12,Atlético San Luis,Necaxa,0,2,regular
2021-08-13,Puebla,Tigres,1,1,regular
2021-08-13,Juárez,Tijuana,1,1,regular
2021-08-14,Pumas,Querétaro,0,0,regular
2021-08-14,León,Mazatlán,3,0,regular
2021-08-14,Cruz Azul,Toluca,4,0,regular
2021-08-14,Monterrey,Pachuca,3,1,regular
2021-08-15,Atlas,América,0,1,regular
2021-08-15,Santos,Chivas,0,0,regular
2021-08-17,Toluca,Mazatlán,2,2,regular
2021-08-17,Tigres,Querétaro,3,0,regular
2021-08-17,Necaxa,Pumas,3,0,regular
2021-08-17,Tijuana,Puebla,1,1,regular
2021-08-18,Cruz Azul,Monterrey,1,1,regular
2021-08-18,Santos,Atlas,1,1,regular
2021-08-18,Chivas,León,0,3,regular
2021-08-18,Juárez,América,1,2,regular
2021-08-20,Mazatlán,Tigres,0,3,regular
2021-08-21,Atlas,Toluca,0,0,regular
2021-08-21,León,Santos,1,1,regular
2021-08-21,Atlético San Luis,Cruz Azul,0,0,regular
2021-08-21,Monterrey,Chivas,0,0,regular
2021-08-22,Pumas,Puebla,2,0,regular
2021-08-22,América,Tijuana,2,0,regular
2021-08-22,Necaxa,Juárez,1,0,regular
2021-08-22,Querétaro,Pachuca,0,2,regular
2021-08-27,Mazatlán,Atlético San Luis,2,2,regular
2021-08-27,Puebla,Querétaro,1,0,regular
2021-08-27,Tijuana,Monterrey,2,2,regular
2021-08-28,Chivas,Necaxa,2,1,regular
2021-08-28,Tigres,Atlas,1,1,regular
2021-08-28,León,América,1,1,regular
2021-08-29,Toluca,Pumas,2,1,regular
2021-08-29,Santos,Juárez,2,0,regular
2021-08-29,Cruz Azul,Pachuca,1,1,regular
2021-09-10,Puebla,Atlético San Luis,2,2,regular
2021-09-10,Juárez,Cruz Azul,2,1,regular
2021-09-10,Tijuana,Santos,2,1,regular
2021-09-11,Atlas,Monterrey,2,1,regular
2021-09-11,Tigres,León,2,2,regular
